,date_channel,count,date,channel_name
2072,2018-04-22mdsi_dam_aut_18,2,2018-04-22,mdsi_dam_aut_18
2073,2017-08-07datasciencefiction,2,2017-08-07,datasciencefiction
2074,2018-11-20mdsi_announcements,2,2018-11-20,mdsi_announcements
2075,2017-06-23ds_cool_stuff,2,2017-06-23,ds_cool_stuff
2076,2018-04-20dna,2,2018-04-20,dna
2077,2017-06-13mdsi_electives,2,2017-06-13,mdsi_electives
2078,2016-08-26ds_privacy,2,2016-08-26,ds_privacy
2079,2018-03-16dev_r,2,2018-03-16,dev_r
2080,2017-02-24mdsi-tadpoles,2,2017-02-24,mdsi-tadpoles
2081,2018-11-26mdsi_stds_proj,2,2018-11-26,mdsi_stds_proj
2082,2017-03-17pmdd-aut2017-team2,2,2017-03-17,pmdd-aut2017-team2
2083,2016-12-01ds_jobs,2,2016-12-01,ds_jobs
2084,2018-10-24ds_data_ethics,2,2018-10-24,ds_data_ethics
2085,2019-01-16dev_python,2,2019-01-16,dev_python
2086,2016-08-09mdsi_electives,2,2016-08-09,mdsi_electives
2087,2016-08-21ds_cool_stuff,2,2016-08-21,ds_cool_stuff
2088,2017-07-2236101-spring-17,2,2017-07-22,36101-spring-17
2089,2016-12-08ds_hackathons,2,2016-12-08,ds_hackathons
2090,2018-12-18mdsi_electives,2,2018-12-18,mdsi_electives
2091,2019-02-10ds_data_ethics,2,2019-02-10,ds_data_ethics
2092,2018-03-20mdsi_announcements,2,2018-03-20,mdsi_announcements
2093,2016-07-07dev_data_vis,2,2016-07-07,dev_data_vis
2094,2018-10-09mdsi_announcements,2,2018-10-09,mdsi_announcements
2095,2018-09-30inconvenienttruth,2,2018-09-30,inconvenienttruth
2096,2017-10-16dev_r,2,2017-10-16,dev_r
2097,2017-08-03dev_r,2,2017-08-03,dev_r
2098,2017-05-13dsi-at2-teamsatata,2,2017-05-13,dsi-at2-teamsatata
2099,2017-06-05dev_r,2,2017-06-05,dev_r
2100,2019-03-02mdsi_course_review,2,2019-03-02,mdsi_course_review
2101,2018-11-13dvn-team-1,2,2018-11-13,dvn-team-1
2102,2018-03-06mdsi_datacamp,2,2018-03-06,mdsi_datacamp
2103,2018-04-19mdsi_dadm_aut_18,2,2018-04-19,mdsi_dadm_aut_18
2104,2017-10-01mdsi_deeplearn_spr_17,2,2017-10-01,mdsi_deeplearn_spr_17
2105,2018-08-02jp-morgan-i-lab-18,2,2018-08-02,jp-morgan-i-lab-18
2106,2017-03-15ds_hackathons,2,2017-03-15,ds_hackathons
2107,2016-09-19ds_hackathons,2,2016-09-19,ds_hackathons
2108,2016-08-02ds_hackathons,2,2016-08-02,ds_hackathons
2109,2017-04-27sleepyheads,2,2017-04-27,sleepyheads
2110,2018-06-01dvn2018autteam4,2,2018-06-01,dvn2018autteam4
2111,2016-09-2537459-mda,2,2016-09-25,37459-mda
2112,2016-08-26mdsi_announcements,2,2016-08-26,mdsi_announcements
2113,2018-10-21spring_stds_assign2,2,2018-10-21,spring_stds_assign2
2114,2016-08-24ds_jobs,2,2016-08-24,ds_jobs
2115,2017-08-01mdsi_deeplearn_spr_17,2,2017-08-01,mdsi_deeplearn_spr_17
2116,2017-06-05mdsi_dvn_aut_18,2,2017-06-05,mdsi_dvn_aut_18
2117,2017-07-26mdsi_deeplearn_spr_17,2,2017-07-26,mdsi_deeplearn_spr_17
2118,2017-03-22dsi-at2-teamsatata,2,2017-03-22,dsi-at2-teamsatata
2119,2018-10-29mdsi_32513adaa_spr_18,2,2018-10-29,mdsi_32513adaa_spr_18
2120,2018-04-04mdsi_dvn_aut_18,2,2018-04-04,mdsi_dvn_aut_18
2121,2016-10-09dev_datasets,2,2016-10-09,dev_datasets
2122,2016-08-04ds_jobs,2,2016-08-04,ds_jobs
2123,2016-11-23mdsi_announcements,2,2016-11-23,mdsi_announcements
2124,2018-03-16mdsi_electives,2,2018-03-16,mdsi_electives
2125,2018-09-30dev_r,2,2018-09-30,dev_r
2126,2016-11-22dev_other,2,2016-11-22,dev_other
2127,2016-10-06mdsi,2,2016-10-06,mdsi
2128,2017-03-12study-group,2,2017-03-12,study-group
2129,2018-10-11mdsi_announcements,2,2018-10-11,mdsi_announcements
2130,2019-03-15mdsi_cicaround_help,2,2019-03-15,mdsi_cicaround_help
2131,2017-09-15morningpeople,2,2017-09-15,morningpeople
2132,2017-01-30online-courses,2,2017-01-30,online-courses
2133,2017-06-12mdsi_electives,2,2017-06-12,mdsi_electives
2134,2017-06-06dadm_aut_17,2,2017-06-06,dadm_aut_17
2135,2016-06-20mdsi_announcements,2,2016-06-20,mdsi_announcements
2136,2016-07-27masterclasses,2,2016-07-27,masterclasses
2137,2018-03-14mdsi_electives,2,2018-03-14,mdsi_electives
2138,2018-07-10mdsi_announcements,2,2018-07-10,mdsi_announcements
2139,2018-10-03mdsi_announcements,2,2018-10-03,mdsi_announcements
2140,2017-06-25dev_data_vis,2,2017-06-25,dev_data_vis
2141,2019-03-20mdsi_course_review,2,2019-03-20,mdsi_course_review
2142,2016-07-12dev_r,2,2016-07-12,dev_r
2143,2018-07-17mdsi_dam_aut_18,2,2018-07-17,mdsi_dam_aut_18
2144,2017-06-16ds_cool_stuff,2,2017-06-16,ds_cool_stuff
2145,2017-03-17mdsi_help,2,2017-03-17,mdsi_help
2146,2019-01-30mdsi_electives,2,2019-01-30,mdsi_electives
2147,2016-08-28social-mining,2,2016-08-28,social-mining
2148,2016-08-12ds_cool_stuff,2,2016-08-12,ds_cool_stuff
2149,2018-01-15mdsi_deeplearn_spr_17,2,2018-01-15,mdsi_deeplearn_spr_17
2150,2017-10-24mdsi_cicaround_help,2,2017-10-24,mdsi_cicaround_help
2151,2017-08-23ds_cool_stuff,2,2017-08-23,ds_cool_stuff
2152,2017-05-08dsi-at2-teamsatata,2,2017-05-08,dsi-at2-teamsatata
2153,2018-09-14mdsi_dam_spr_18,2,2018-09-14,mdsi_dam_spr_18
2154,2018-11-28mdsi_announcements,2,2018-11-28,mdsi_announcements
2155,2016-11-18ds_hackathons,2,2016-11-18,ds_hackathons
2156,2018-04-12dna,2,2018-04-12,dna
2157,2017-02-21ds_protips,2,2017-02-21,ds_protips
2158,2016-10-05github-setup,2,2016-10-05,github-setup
2159,2016-09-14ds_cool_stuff,2,2016-09-14,ds_cool_stuff
2160,2019-02-05mdsi_announcements,2,2019-02-05,mdsi_announcements
2161,2017-02-22dev_python,2,2017-02-22,dev_python
2162,2018-11-22ds_protips,2,2018-11-22,ds_protips
2163,2017-10-15morningpeople,2,2017-10-15,morningpeople
2164,2018-04-22dna,2,2018-04-22,dna
2165,2016-07-24online-courses,2,2016-07-24,online-courses
2166,2017-11-21dev_r,2,2017-11-21,dev_r
2167,2018-05-29mdsi_announcements,2,2018-05-29,mdsi_announcements
2168,2018-10-02mdsi_electives,2,2018-10-02,mdsi_electives
2169,2016-11-01ds_cool_stuff,2,2016-11-01,ds_cool_stuff
2170,2018-04-30mdsi_announcements,2,2018-04-30,mdsi_announcements
2171,2017-06-18ds_cool_stuff,2,2017-06-18,ds_cool_stuff
2172,2017-09-19ilab2_spring_2017,2,2017-09-19,ilab2_spring_2017
2173,2016-07-08ds_hackathons,2,2016-07-08,ds_hackathons
2174,2018-10-01mdsi_dam_spr_18,2,2018-10-01,mdsi_dam_spr_18
2175,2018-04-07mdsi_dvn_aut_18,2,2018-04-07,mdsi_dvn_aut_18
2176,2018-04-22ddm-assignment2,2,2018-04-22,ddm-assignment2
2177,2016-06-03ds_cool_stuff,2,2016-06-03,ds_cool_stuff
2178,2017-08-10dev_machine_learning,2,2017-08-10,dev_machine_learning
2179,2017-09-05morningpeople,2,2017-09-05,morningpeople
2180,2017-12-03dev_r,2,2017-12-03,dev_r
2181,2017-11-03dev_r,2,2017-11-03,dev_r
2182,2017-04-17dadm_aut_17,2,2017-04-17,dadm_aut_17
2183,2017-08-27morningpeople,2,2017-08-27,morningpeople
2184,2017-08-18mdsi_deeplearn_spr_17,2,2017-08-18,mdsi_deeplearn_spr_17
2185,2017-10-29mdsi_announcements,2,2017-10-29,mdsi_announcements
2186,2017-03-31ds_jobs,2,2017-03-31,ds_jobs
2187,2017-02-17mdsi_electives,2,2017-02-17,mdsi_electives
2188,2018-05-09mdsi_dam_aut_18,2,2018-05-09,mdsi_dam_aut_18
2189,2019-03-19avacado,2,2019-03-19,avacado
2190,2018-09-08dev_r,2,2018-09-08,dev_r
2191,2017-08-28ds_hackathon_unearth,2,2017-08-28,ds_hackathon_unearth
2192,2016-07-04hacking,2,2016-07-04,hacking
2193,2018-01-20mdsi_deeplearn_spr_17,2,2018-01-20,mdsi_deeplearn_spr_17
2194,2016-06-06mdsi_announcements,2,2016-06-06,mdsi_announcements
2195,2017-06-04mdsi_electives,2,2017-06-04,mdsi_electives
2196,2019-03-21mdsi_help,2,2019-03-21,mdsi_help
2197,2016-12-27dev_datasets,2,2016-12-27,dev_datasets
2198,2018-01-21mdsi_dam_aut_18,2,2018-01-21,mdsi_dam_aut_18
2199,2017-03-02mdsi_announcements,2,2017-03-02,mdsi_announcements
2200,2018-09-16hjl,2,2018-09-16,hjl
2201,2017-07-13dev_data_vis,2,2017-07-13,dev_data_vis
2202,2016-08-27dev_r,2,2016-08-27,dev_r
2203,2019-02-25mdsi_course_review,2,2019-02-25,mdsi_course_review
2204,2017-03-26dev_r,2,2017-03-26,dev_r
2205,2019-02-08mdsi_announcements,2,2019-02-08,mdsi_announcements
2206,2016-09-14heisenberg,2,2016-09-14,heisenberg
2207,2017-10-22ds_cool_stuff,2,2017-10-22,ds_cool_stuff
2208,2018-01-07mdsi_datacamp,2,2018-01-07,mdsi_datacamp
2209,2018-08-03jp-morgan-i-lab-18,2,2018-08-03,jp-morgan-i-lab-18
2210,2018-04-06ds_privacy,2,2018-04-06,ds_privacy
2211,2016-11-14mdsi_electives,2,2016-11-14,mdsi_electives
2212,2017-12-10mdsi_announcements,2,2017-12-10,mdsi_announcements
2213,2016-11-06online-courses,2,2016-11-06,online-courses
2214,2017-09-0136100decepticons,2,2017-09-01,36100decepticons
2215,2016-05-26ds_cool_stuff,2,2016-05-26,ds_cool_stuff
2216,2018-11-18mdsi_announcements,2,2018-11-18,mdsi_announcements
2217,2017-10-24mdsi_electives,2,2017-10-24,mdsi_electives
2218,2019-03-20mdsi_announcements,2,2019-03-20,mdsi_announcements
2219,2016-08-10databusters,2,2016-08-10,databusters
2220,2018-08-19events-of-interest,2,2018-08-19,events-of-interest
2221,2018-03-12mdsi_announcements,2,2018-03-12,mdsi_announcements
2222,2016-08-23ds_jobs,2,2016-08-23,ds_jobs
2223,2018-08-16ds_protips,2,2018-08-16,ds_protips
2224,2016-12-21ds_jobs,2,2016-12-21,ds_jobs
2225,2018-05-26ds_cool_stuff,2,2018-05-26,ds_cool_stuff
2226,2017-08-29morningpeople,2,2017-08-29,morningpeople
2227,2017-03-18mdsi_announcements,2,2017-03-18,mdsi_announcements
2228,2016-08-30ds_cool_stuff,2,2016-08-30,ds_cool_stuff
2229,2018-10-02mdsi_ilab1_spr_18,2,2018-10-02,mdsi_ilab1_spr_18
2230,2017-07-04mdsi_announcements,2,2017-07-04,mdsi_announcements
2231,2018-09-25govhack2018,2,2018-09-25,govhack2018
2232,2017-04-02dev_r,2,2017-04-02,dev_r
2233,2018-04-02unix-autumn-2018,2,2018-04-02,unix-autumn-2018
2234,2017-09-1536100decepticons,2,2017-09-15,36100decepticons
2235,2018-09-01hjl,2,2018-09-01,hjl
2236,2017-05-07ds_cool_stuff,2,2017-05-07,ds_cool_stuff
2237,2018-05-09ds_cool_stuff,2,2018-05-09,ds_cool_stuff
2238,2017-11-28mdsi_announcements,2,2017-11-28,mdsi_announcements
2239,2018-08-15mdsi_announcements,2,2018-08-15,mdsi_announcements
2240,2017-07-12mdsi_announcements,2,2017-07-12,mdsi_announcements
2241,2018-05-06statistical_thinking,2,2018-05-06,statistical_thinking
2242,2018-11-01dev_python,2,2018-11-01,dev_python
2243,2017-05-19databusters,2,2017-05-19,databusters
2244,2018-11-16mdsi_announcements,2,2018-11-16,mdsi_announcements
2245,2017-03-25mdsi_datacamp,2,2017-03-25,mdsi_datacamp
2246,2018-08-29spring_stds_assign2,2,2018-08-29,spring_stds_assign2
2247,2018-11-16dev_data_vis,2,2018-11-16,dev_data_vis
2248,2019-02-12dev_r,2,2019-02-12,dev_r
2249,2017-06-01dev_r,2,2017-06-01,dev_r
2250,2017-03-19dev_r,2,2017-03-19,dev_r
2251,2017-05-11mdsi_announcements,2,2017-05-11,mdsi_announcements
2252,2017-12-20dev_data_vis,2,2017-12-20,dev_data_vis
2253,2017-03-14ds_hackathons,2,2017-03-14,ds_hackathons
2254,2017-06-28dev_data_vis,2,2017-06-28,dev_data_vis
2255,2018-05-04mdsi_dvn_aut_18,2,2018-05-04,mdsi_dvn_aut_18
2256,2018-12-17ds_cool_stuff,2,2018-12-17,ds_cool_stuff
2257,2018-08-20dev_nlp,2,2018-08-20,dev_nlp
2258,2019-03-09mdsi_deeplearn_spr_17,2,2019-03-09,mdsi_deeplearn_spr_17
2259,2017-02-04ds_hackathons,2,2017-02-04,ds_hackathons
2260,2017-01-31mdsi_announcements,2,2017-01-31,mdsi_announcements
2261,2018-05-20dvn-team-1,2,2018-05-20,dvn-team-1
2262,2016-08-10social-mining,2,2016-08-10,social-mining
2263,2018-10-27dev_python,2,2018-10-27,dev_python
2264,2017-11-03mdsi_deeplearn_spr_17,2,2017-11-03,mdsi_deeplearn_spr_17
2265,2017-06-29mdsi_dam_aut_18,2,2017-06-29,mdsi_dam_aut_18
2266,2016-09-10heisenberg,2,2016-09-10,heisenberg
2267,2018-08-14ds_cool_stuff,2,2018-08-14,ds_cool_stuff
2268,2017-05-12ds_cool_stuff,2,2017-05-12,ds_cool_stuff
2269,2016-12-07mdsi_announcements,2,2016-12-07,mdsi_announcements
2270,2016-10-16ds_hackathons,2,2016-10-16,ds_hackathons
2271,2017-04-30ds_jobs,2,2017-04-30,ds_jobs
2272,2016-12-05full_time,2,2016-12-05,full_time
2273,2017-03-12mdsi_announcements,2,2017-03-12,mdsi_announcements
2274,2016-09-20databusters,2,2016-09-20,databusters
2275,2018-03-07mdsi_dam_aut_18,2,2018-03-07,mdsi_dam_aut_18
2276,2016-09-25dev_r,2,2016-09-25,dev_r
2277,2017-02-27dev_data_vis,2,2017-02-27,dev_data_vis
2278,2018-05-24mdsi_electives,2,2018-05-24,mdsi_electives
2279,2019-03-09dev_machine_learning,2,2019-03-09,dev_machine_learning
2280,2019-03-10mdsi_announcements,2,2019-03-10,mdsi_announcements
2281,2019-03-25mdsi_deeplearn_aut_19,2,2019-03-25,mdsi_deeplearn_aut_19
2282,2019-03-15ds_jobs,2,2019-03-15,ds_jobs
2283,2018-08-13dev_r,2,2018-08-13,dev_r
2284,2018-03-29ldsi_autumn_2018,2,2018-03-29,ldsi_autumn_2018
2285,2017-07-15ilab1_spring_2017,2,2017-07-15,ilab1_spring_2017
2286,2016-06-19mdsi_announcements,2,2016-06-19,mdsi_announcements
2287,2018-02-13mdsi_announcements,2,2018-02-13,mdsi_announcements
2288,2017-08-13datasciencefiction,2,2017-08-13,datasciencefiction
2289,2016-08-03interest-startups,2,2016-08-03,interest-startups
2290,2018-09-30oth_random,2,2018-09-30,oth_random
2291,2016-08-09social-mining,2,2016-08-09,social-mining
2292,2016-10-27dev_other,2,2016-10-27,dev_other
2293,2018-08-22mdsi_stds_proj,2,2018-08-22,mdsi_stds_proj
2294,2016-08-14dev_r,2,2016-08-14,dev_r
2295,2018-03-19mdsi_dam_aut_18,2,2018-03-19,mdsi_dam_aut_18
2296,2016-08-19ds_hackathons,2,2016-08-19,ds_hackathons
2297,2017-01-20dev_r,2,2017-01-20,dev_r
2298,2016-09-13mdsi_announcements,2,2016-09-13,mdsi_announcements
2299,2019-03-11dev_machine_learning,2,2019-03-11,dev_machine_learning
2300,2017-07-29dev_r,2,2017-07-29,dev_r
2301,2018-06-24dev_r,2,2018-06-24,dev_r
2302,2018-03-28mdsi_dadm_aut_18,2,2018-03-28,mdsi_dadm_aut_18
2303,2017-03-29mdsi_datacamp,2,2017-03-29,mdsi_datacamp
2304,2017-03-31mdsi_cicaround_help,2,2017-03-31,mdsi_cicaround_help
2305,2019-03-04mdsi_electives,2,2019-03-04,mdsi_electives
2306,2017-04-24mdsi_announcements,2,2017-04-24,mdsi_announcements
2307,2018-04-07dev_r,2,2018-04-07,dev_r
2308,2016-09-0437459-mda,2,2016-09-04,37459-mda
2309,2017-07-18ds_hackathons,2,2017-07-18,ds_hackathons
2310,2018-05-18dadmat2,2,2018-05-18,dadmat2
2311,2018-03-15mdsi_electives,2,2018-03-15,mdsi_electives
2312,2016-11-21ds_hackathons,2,2016-11-21,ds_hackathons
2313,2017-08-25dev_r,2,2017-08-25,dev_r
2314,2017-03-19mdsi_announcements,2,2017-03-19,mdsi_announcements
2315,2017-06-30mdsi_electives,2,2017-06-30,mdsi_electives
2316,2016-12-30ds_cool_stuff,2,2016-12-30,ds_cool_stuff
2317,2017-01-07dev_r,1,2017-01-07,dev_r
2318,2018-08-21inconvenienttruth,1,2018-08-21,inconvenienttruth
2319,2018-08-07what_a_phone,1,2018-08-07,what_a_phone
2320,2016-08-27ds_privacy,1,2016-08-27,ds_privacy
2321,2017-08-17ds_cool_stuff,1,2017-08-17,ds_cool_stuff
2322,2016-10-2137459-mda,1,2016-10-21,37459-mda
2323,2018-11-01dev_r,1,2018-11-01,dev_r
2324,2018-08-18mdsi_stds_proj,1,2018-08-18,mdsi_stds_proj
2325,2016-09-23ds_cool_stuff,1,2016-09-23,ds_cool_stuff
2326,2017-08-17morningpeople,1,2017-08-17,morningpeople
2327,2018-10-28mdsi_electives,1,2018-10-28,mdsi_electives
2328,2017-02-24ds_protips,1,2017-02-24,ds_protips
2329,2017-04-09ds_hackathons,1,2017-04-09,ds_hackathons
2330,2017-03-24boardofstudies,1,2017-03-24,boardofstudies
2331,2017-05-04mdsi_announcements,1,2017-05-04,mdsi_announcements
2332,2016-10-13dev_data_vis,1,2016-10-13,dev_data_vis
2333,2018-01-13mdsi_electives,1,2018-01-13,mdsi_electives
2334,2017-06-23dev_machine_learning,1,2017-06-23,dev_machine_learning
2335,2018-11-09dev_data_vis,1,2018-11-09,dev_data_vis
2336,2018-11-01mdsi_electives,1,2018-11-01,mdsi_electives
2337,2016-07-06hacking,1,2016-07-06,hacking
2338,2018-11-13dev_data_vis,1,2018-11-13,dev_data_vis
2339,2019-01-07mdsi_electives,1,2019-01-07,mdsi_electives
2340,2018-11-22mdsi_announcements,1,2018-11-22,mdsi_announcements
2341,2018-05-04dvn2018autteam4,1,2018-05-04,dvn2018autteam4
2342,2017-10-10dev_r,1,2017-10-10,dev_r
2343,2017-09-10mdsi,1,2017-09-10,mdsi
2344,2017-03-11mdsi_help,1,2017-03-11,mdsi_help
2345,2018-07-18mdsi_dam_aut_18,1,2018-07-18,mdsi_dam_aut_18
2346,2017-05-06mdsi_dam_aut_18,1,2017-05-06,mdsi_dam_aut_18
2347,2017-07-19ds_jobs,1,2017-07-19,ds_jobs
2348,2017-08-28mdsi_electives,1,2017-08-28,mdsi_electives
2349,2017-04-11dsi-at2-teamsatata,1,2017-04-11,dsi-at2-teamsatata
2350,2018-03-01mdsi_dvn_aut_18,1,2018-03-01,mdsi_dvn_aut_18
2351,2016-10-27ds_cool_stuff,1,2016-10-27,ds_cool_stuff
2352,2019-02-14mdsi_datacamp,1,2019-02-14,mdsi_datacamp
2353,2016-07-09ds_hackathons,1,2016-07-09,ds_hackathons
2354,2017-04-18statistical_thinking,1,2017-04-18,statistical_thinking
2355,2018-08-13mdsi_stds_spr_18,1,2018-08-13,mdsi_stds_spr_18
2356,2018-10-11dev_r,1,2018-10-11,dev_r
2357,2017-06-08mdsi_announcements,1,2017-06-08,mdsi_announcements
2358,2016-11-11databusters,1,2016-11-11,databusters
2359,2017-09-03ds_hackathons,1,2017-09-03,ds_hackathons
2360,2017-04-12ds_hackathons,1,2017-04-12,ds_hackathons
2361,2018-10-04datasciencefiction,1,2018-10-04,datasciencefiction
2362,2017-06-06mdsi_cicaround_help,1,2017-06-06,mdsi_cicaround_help
2363,2016-11-08dev_data_vis,1,2016-11-08,dev_data_vis
2364,2017-06-30mdsi_dam_aut_18,1,2017-06-30,mdsi_dam_aut_18
2365,2017-06-12ds_cool_stuff,1,2017-06-12,ds_cool_stuff
2366,2018-06-12mdsi_datacamp,1,2018-06-12,mdsi_datacamp
2367,2018-08-15multivariate_spr_18,1,2018-08-15,multivariate_spr_18
2368,2017-09-09mdsi_cicaround_help,1,2017-09-09,mdsi_cicaround_help
2369,2017-11-16mdsi_announcements,1,2017-11-16,mdsi_announcements
2370,2016-08-0432513---advanced-data,1,2016-08-04,32513---advanced-data
2371,2018-03-09dev_python,1,2018-03-09,dev_python
2372,2018-10-19ds_jobs,1,2018-10-19,ds_jobs
2373,2018-04-09skeptics,1,2018-04-09,skeptics
2374,2018-08-31ds_cool_stuff,1,2018-08-31,ds_cool_stuff
2375,2016-11-10mdsi_electives,1,2016-11-10,mdsi_electives
2376,2017-09-18dev_r,1,2017-09-18,dev_r
2377,2018-08-23mdsi_announcements,1,2018-08-23,mdsi_announcements
2378,2019-03-24ds_jobs,1,2019-03-24,ds_jobs
2379,2019-02-14ds_cool_stuff,1,2019-02-14,ds_cool_stuff
2380,2018-09-28datasciencefiction,1,2018-09-28,datasciencefiction
2381,2018-11-29mdsi_announcements,1,2018-11-29,mdsi_announcements
2382,2018-10-06inconvenienttruth,1,2018-10-06,inconvenienttruth
2383,2016-08-0837459-mda,1,2016-08-08,37459-mda
2384,2018-11-12ds_cool_stuff,1,2018-11-12,ds_cool_stuff
2385,2017-12-20mdsi_announcements,1,2017-12-20,mdsi_announcements
2386,2017-06-18mdsi_deeplearn_spr_17,1,2017-06-18,mdsi_deeplearn_spr_17
2387,2017-06-22mdsi_deeplearn_spr_17,1,2017-06-22,mdsi_deeplearn_spr_17
2388,2016-11-08ds_protips,1,2016-11-08,ds_protips
2389,2018-02-25mdsi_dadm_aut_18,1,2018-02-25,mdsi_dadm_aut_18
2390,2017-09-25dev_r,1,2017-09-25,dev_r
2391,2017-09-10mdsi_cicaround_help,1,2017-09-10,mdsi_cicaround_help
2392,2016-08-16mdsi_electives,1,2016-08-16,mdsi_electives
2393,2017-11-14mdsi_deeplearn_spr_17,1,2017-11-14,mdsi_deeplearn_spr_17
2394,2016-11-11dev_datasets,1,2016-11-11,dev_datasets
2395,2017-06-21dev_python,1,2017-06-21,dev_python
2396,2018-08-12mdsi_stds_spr_18,1,2018-08-12,mdsi_stds_spr_18
2397,2017-05-03dev_data_vis,1,2017-05-03,dev_data_vis
2398,2017-06-18mdsi_dam_aut_18,1,2017-06-18,mdsi_dam_aut_18
2399,2016-12-05ilab,1,2016-12-05,ilab
2400,2017-06-16mdsi-tadpoles,1,2017-06-16,mdsi-tadpoles
2401,2017-03-31databusters,1,2017-03-31,databusters
2402,2018-03-28mdsi_announcements,1,2018-03-28,mdsi_announcements
2403,2017-02-08mdsi_announcements,1,2017-02-08,mdsi_announcements
2404,2017-10-29dev_data_vis,1,2017-10-29,dev_data_vis
2405,2018-08-15mdsi_ilab1_spr_18,1,2018-08-15,mdsi_ilab1_spr_18
2406,2018-07-06ds_jobs,1,2018-07-06,ds_jobs
2407,2016-09-30stack_underflow,1,2016-09-30,stack_underflow
2408,2019-02-18dev_data_vis,1,2019-02-18,dev_data_vis
2409,2018-07-02mdsi_announcements,1,2018-07-02,mdsi_announcements
2410,2017-03-17databusters,1,2017-03-17,databusters
2411,2018-10-21rstudio-web,1,2018-10-21,rstudio-web
2412,2017-04-30ds_cool_stuff,1,2017-04-30,ds_cool_stuff
2413,2017-03-26study-group,1,2017-03-26,study-group
2414,2017-08-13dev_r,1,2017-08-13,dev_r
2415,2018-08-11inconvenienttruth,1,2018-08-11,inconvenienttruth
2416,2017-11-11mdsi_electives,1,2017-11-11,mdsi_electives
2417,2016-11-21databusters,1,2016-11-21,databusters
2418,2017-11-03mdsi_electives,1,2017-11-03,mdsi_electives
2419,2017-08-01ilab2_spring_2017,1,2017-08-01,ilab2_spring_2017
2420,2017-07-19ds_hackathons,1,2017-07-19,ds_hackathons
2421,2016-10-03ds_hackathons,1,2016-10-03,ds_hackathons
2422,2017-08-05mdsi_deeplearn_spr_17,1,2017-08-05,mdsi_deeplearn_spr_17
2423,2017-05-18oth_random,1,2017-05-18,oth_random
2424,2018-03-06mdsi_dvn_aut_18,1,2018-03-06,mdsi_dvn_aut_18
2425,2017-01-25ds_hackathons,1,2017-01-25,ds_hackathons
2426,2017-04-20sleepyheads,1,2017-04-20,sleepyheads
2427,2017-04-21dadm_aut_17,1,2017-04-21,dadm_aut_17
2428,2017-04-26dev_data_vis,1,2017-04-26,dev_data_vis
2429,2017-11-02mdsi_datacamp,1,2017-11-02,mdsi_datacamp
2430,2018-08-28mdsi_stds_proj,1,2018-08-28,mdsi_stds_proj
2431,2018-08-12mdsi_announcements,1,2018-08-12,mdsi_announcements
2432,2017-12-13dev_r,1,2017-12-13,dev_r
2433,2018-08-17mdsi_dam_spr_18,1,2018-08-17,mdsi_dam_spr_18
2434,2016-08-22ds_hackathon_unearth,1,2016-08-22,ds_hackathon_unearth
2435,2018-12-20free-stuff,1,2018-12-20,free-stuff
2436,2018-06-09mdsi_dadm_aut_18,1,2018-06-09,mdsi_dadm_aut_18
2437,2018-04-28mdsi_announcements,1,2018-04-28,mdsi_announcements
2438,2018-08-17ds_protips,1,2018-08-17,ds_protips
2439,2018-04-11mdsi_dvn_aut_18,1,2018-04-11,mdsi_dvn_aut_18
2440,2018-08-30dev_data_vis,1,2018-08-30,dev_data_vis
2441,2018-09-19mdsi_deeplearn_spr_17,1,2018-09-19,mdsi_deeplearn_spr_17
2442,2018-09-26ldsi_spr_18,1,2018-09-26,ldsi_spr_18
2443,2016-09-12mdsi_announcements,1,2016-09-12,mdsi_announcements
2444,2018-07-31mdsi_dam_spr_18,1,2018-07-31,mdsi_dam_spr_18
2445,2017-12-22mdsi_announcements,1,2017-12-22,mdsi_announcements
2446,2017-10-23ds_cool_stuff,1,2017-10-23,ds_cool_stuff
2447,2017-11-12mdsi_announcements,1,2017-11-12,mdsi_announcements
2448,2019-03-23mdsi_dam_aut_19,1,2019-03-23,mdsi_dam_aut_19
2449,2017-05-31oth_random,1,2017-05-31,oth_random
2450,2017-08-02ilab1_spring_2017,1,2017-08-02,ilab1_spring_2017
2451,2018-11-15ds_jobs,1,2018-11-15,ds_jobs
2452,2017-06-18mdsi_electives,1,2017-06-18,mdsi_electives
2453,2017-09-28dev_r,1,2017-09-28,dev_r
2454,2017-08-15mdsi-tadpoles,1,2017-08-15,mdsi-tadpoles
2455,2017-04-20ds_hackathons,1,2017-04-20,ds_hackathons
2456,2018-07-22dev_data_vis,1,2018-07-22,dev_data_vis
2457,2017-07-26ds_protips,1,2017-07-26,ds_protips
2458,2017-05-14study-group,1,2017-05-14,study-group
2459,2017-06-06dev_datasets,1,2017-06-06,dev_datasets
2460,2016-08-20ds_hackathons,1,2016-08-20,ds_hackathons
2461,2016-07-07ds_cool_stuff,1,2016-07-07,ds_cool_stuff
2462,2016-07-04dev_other,1,2016-07-04,dev_other
2463,2016-08-05mdsi_announcements,1,2016-08-05,mdsi_announcements
2464,2018-01-04dev_r,1,2018-01-04,dev_r
2465,2018-10-07ds_data_ethics,1,2018-10-07,ds_data_ethics
2466,2017-10-05mdsi_deeplearn_spr_17,1,2017-10-05,mdsi_deeplearn_spr_17
2467,2017-04-04mdsi_announcements,1,2017-04-04,mdsi_announcements
2468,2018-04-19oth_random,1,2018-04-19,oth_random
